Date,Time,Exercise,# of Reps,Weight,Notes
10/18/2022,15:15,Assisted Dip Machine,9,180,
10/18/2022,15:15,Assisted Dip Machine,8,180,
10/18/2022,15:15,Assisted Dip Machine,7,195,
10/18/2022,15:15,Assisted Dip Machine,8,195,
10/18/2022,15:15,Assisted Dip Machine,6,210,
10/18/2022,15:15,Assisted Dip Machine,4,210,
10/18/2022,15:00,Pulldown,9,100,
10/18/2022,15:00,Pulldown,10,100,
10/18/2022,15:00,Pulldown,10,120,
10/18/2022,15:00,Pulldown,8,120,
10/18/2022,15:00,Pulldown,8,140,
10/18/2022,15:00,Pulldown,8,140,
10/18/2022,15:00,Pulldown,8,140,
10/18/2022,15:00,Pulldown,8,160,
10/18/2022,14:42,Seated Cable Rows,11,120,
10/18/2022,14:42,Seated Cable Rows,12,120,
10/18/2022,14:42,Seated Cable Rows,10,160,
10/18/2022,14:42,Seated Cable Rows,10,160,
10/18/2022,14:42,Seated Cable Rows,9,180,
10/18/2022,14:42,Seated Cable Rows,8,180,
10/18/2022,14:42,Seated Cable Rows,7,200,
10/18/2022,14:42,Seated Cable Rows,7,200,
10/18/2022,14:40,Biceps Curl,18,70,
10/18/2022,14:40,Biceps Curl,17,70,
10/18/2022,14:40,Biceps Curl,10,85,
10/18/2022,14:40,Biceps Curl,10,85,
10/18/2022,14:40,Biceps Curl,10,85,
10/18/2022,14:40,Biceps Curl,7,85,
10/18/2022,14:40,Biceps Curl,9,115,
10/18/2022,14:40,Biceps Curl,10,115,
10/18/2022,14:40,Biceps Curl,10,115,
10/18/2022,14:40,Biceps Curl,6,130,
10/18/2022,14:40,Biceps Curl,6,130,
10/16/2022,9:49,Seated Calf Raise,20,190,
10/16/2022,9:49,Seated Calf Raise,15,190,
10/16/2022,9:49,Seated Calf Raise,18,190,
10/16/2022,9:49,Seated Calf Raise,18,190,
10/16/2022,9:49,Seated Calf Raise,15,250,
10/16/2022,9:49,Seated Calf Raise,15,250,
10/16/2022,9:49,Seated Calf Raise,12,250,
10/16/2022,9:25,Leg Extension,10,70,
10/16/2022,9:25,Leg Extension,10,70,
10/16/2022,9:25,Leg Extension,10,70,
10/16/2022,9:25,Leg Extension,12,85,
10/16/2022,9:25,Leg Extension,12,85,
10/16/2022,9:25,Leg Extension,12,115,
10/16/2022,9:25,Leg Extension,10,115,
10/16/2022,9:25,Leg Extension,10,145,
10/16/2022,9:25,Leg Extension,10,145,
10/16/2022,9:25,Leg Extension,8,175,
10/16/2022,9:25,Leg Extension,8,175,
10/16/2022,9:25,Leg Extension,6,205,
10/16/2022,8:59,Leg Curl,15,70,
10/16/2022,8:59,Leg Curl,15,70,
10/16/2022,8:59,Leg Curl,16,85,
10/16/2022,8:59,Leg Curl,10,85,
10/16/2022,8:59,Leg Curl,10,85,
10/16/2022,8:59,Leg Curl,10,85,
10/16/2022,8:59,Leg Curl,10,115,
10/16/2022,8:59,Leg Curl,10,115,
10/16/2022,8:59,Leg Curl,9,145,
10/16/2022,8:59,Leg Curl,10,145,
10/16/2022,8:59,Leg Curl,8,175,
10/16/2022,8:59,Leg Curl,8,175,
10/16/2022,8:59,Leg Curl,8,205,
10/16/2022,8:59,Leg Curl,5,205,
10/15/2022,9:32,Biceps Curl,20,75,
10/15/2022,9:32,Biceps Curl,15,75,
10/15/2022,9:32,Biceps Curl,8,75,
10/15/2022,9:32,Biceps Curl,12,75,
10/15/2022,9:32,Biceps Curl,10,85,
10/15/2022,9:32,Biceps Curl,5,85,
10/15/2022,9:32,Biceps Curl,9,85,
10/15/2022,9:25,Shoulder Shrug,20,70,
10/15/2022,9:25,Shoulder Shrug,20,70,
10/15/2022,9:25,Shoulder Shrug,16,120,
10/15/2022,9:25,Shoulder Shrug,8,120,
10/15/2022,9:08,Seated Cable Rows,12,120,
10/15/2022,9:08,Seated Cable Rows,12,120,
10/15/2022,9:08,Seated Cable Rows,12,140,
10/15/2022,9:08,Seated Cable Rows,10,140,
10/15/2022,9:08,Seated Cable Rows,10,160,
10/15/2022,9:08,Seated Cable Rows,10,160,
10/15/2022,9:08,Seated Cable Rows,8,180,
10/15/2022,9:08,Seated Cable Rows,9,180,
10/15/2022,8:55,Assisted Dip Machine,10,150,
10/15/2022,8:55,Assisted Dip Machine,10,150,
10/15/2022,8:55,Assisted Dip Machine,10,150,
10/15/2022,8:55,Assisted Dip Machine,8,150,
10/15/2022,8:55,Assisted Dip Machine,10,150,
10/15/2022,8:55,Assisted Dip Machine,10,150,
10/15/2022,8:35,Triceps Extension,30,20,
10/15/2022,8:35,Triceps Extension,30,20,
10/15/2022,8:35,Triceps Extension,30,20,
10/15/2022,8:35,Triceps Extension,20,20,
10/15/2022,8:35,Triceps Extension,20,25,
10/15/2022,8:35,Triceps Extension,20,25,
10/15/2022,8:35,Triceps Extension,20,25,
10/15/2022,8:35,Triceps Extension,20,25,
10/15/2022,8:35,Triceps Extension,14,30,
10/15/2022,8:35,Triceps Extension,15,30,
10/15/2022,8:35,Triceps Extension,10,30,
10/15/2022,8:35,Triceps Extension,20,30,
10/15/2022,8:35,Triceps Extension,15,30,
10/15/2022,8:35,Triceps Extension,20,35,
10/15/2022,8:35,Triceps Extension,25,35,
10/13/2022,14:01,Standing Calf Raise,15,335,
10/13/2022,13:42,Standing Calf Raise,20,160,
10/13/2022,13:42,Standing Calf Raise,20,160,
10/13/2022,13:42,Standing Calf Raise,20,190,
10/13/2022,13:42,Standing Calf Raise,20,190,
10/13/2022,13:42,Standing Calf Raise,20,220,
10/13/2022,13:42,Standing Calf Raise,16,220,
10/13/2022,13:42,Standing Calf Raise,20,250,
10/13/2022,13:42,Standing Calf Raise,20,255,
10/13/2022,13:42,Standing Calf Raise,19,295,
10/13/2022,13:42,Standing Calf Raise,20,295,
10/13/2022,13:19,Standing Calf Raise,15,70,
10/13/2022,13:19,Standing Calf Raise,15,70,
10/13/2022,13:19,Standing Calf Raise,12,120,
10/13/2022,13:19,Standing Calf Raise,12,120,
10/13/2022,13:19,Standing Calf Raise,10,160,
10/13/2022,13:19,Standing Calf Raise,10,160,
10/13/2022,13:19,Standing Calf Raise,8,200,
10/13/2022,13:19,Standing Calf Raise,8,200,
10/13/2022,13:19,Standing Calf Raise,6,220,
10/13/2022,13:19,Standing Calf Raise,6,220,
10/13/2022,13:04,Overhead Machine Press,10,55,
10/13/2022,13:04,Overhead Machine Press,10,55,
10/13/2022,13:04,Overhead Machine Press,10,55,
10/13/2022,13:04,Overhead Machine Press,10,70,
10/13/2022,13:04,Overhead Machine Press,8,70,
10/13/2022,13:04,Overhead Machine Press,10,70,
10/13/2022,13:04,Overhead Machine Press,8,85,
10/13/2022,13:04,Overhead Machine Press,8,85,
10/12/2022,14:33,Leg Extension,10,70,
10/12/2022,14:33,Leg Extension,10,70,
10/12/2022,14:33,Leg Extension,15,70,
10/12/2022,14:33,Leg Extension,12,85,
10/12/2022,14:33,Leg Extension,15,85,
10/12/2022,14:33,Leg Extension,15,85,
10/12/2022,14:12,Leg Curl,15,85,
10/12/2022,14:12,Leg Curl,10,85,
10/12/2022,14:12,Leg Curl,8,100,
10/12/2022,14:12,Leg Curl,8,100,
10/12/2022,14:12,Leg Curl,10,100,
10/12/2022,14:12,Leg Curl,10,100,
10/12/2022,14:12,Leg Curl,10,115,
10/12/2022,14:12,Leg Curl,10,130,
10/12/2022,14:12,Leg Curl,8,145,
10/12/2022,14:12,Leg Curl,8,160,
10/12/2022,14:12,Leg Curl,8,175,
10/12/2022,14:12,Leg Curl,10,220,
10/12/2022,13:47,Leg Press,10,350,
10/12/2022,13:47,Leg Press,10,350,
10/12/2022,13:47,Leg Press,10,350,
10/12/2022,13:47,Leg Press,10,420,
10/12/2022,13:47,Leg Press,10,420,
10/12/2022,13:47,Leg Press,10,420,
10/12/2022,13:47,Leg Press,10,510,
10/12/2022,13:47,Leg Press,12,510,
10/12/2022,13:47,Leg Press,10,510,
10/12/2022,13:47,Leg Press,8,660,
10/12/2022,13:47,Leg Press,10,660,
10/12/2022,13:47,Leg Press,5,660,
10/11/2022,10:14,Biceps Curl,9,160,
10/11/2022,10:14,Biceps Curl,4,160,
10/11/2022,9:50,Seated Cable Rows,10,130,
10/11/2022,9:50,Seated Cable Rows,9,130,
10/11/2022,9:50,Seated Cable Rows,9,150,
10/11/2022,9:50,Seated Cable Rows,8,150,
10/11/2022,9:50,Seated Cable Rows,8,150,
10/11/2022,9:50,Seated Cable Rows,6,170,
10/11/2022,9:43,Pulldown,10,100,
10/11/2022,9:43,Pulldown,10,100,
10/11/2022,9:43,Pulldown,8,125,
10/11/2022,9:43,Pulldown,8,125,
10/11/2022,9:43,Pulldown,8,140,
10/11/2022,9:28,Assisted Dip Machine,10,150,
10/11/2022,9:28,Assisted Dip Machine,12,150,
10/11/2022,9:28,Assisted Dip Machine,10,165,
10/11/2022,9:28,Assisted Dip Machine,8,165,
10/11/2022,9:28,Assisted Dip Machine,6,180,
10/11/2022,9:28,Assisted Dip Machine,6,180,
10/11/2022,9:28,Assisted Dip Machine,6,195,
10/11/2022,9:28,Assisted Dip Machine,7,195,
10/11/2022,9:16,Biceps Curl,25,85,
10/11/2022,9:16,Biceps Curl,15,85,
10/11/2022,9:16,Biceps Curl,15,85,
10/11/2022,9:16,Biceps Curl,9,85,
10/11/2022,9:16,Biceps Curl,9,85,
10/11/2022,9:16,Biceps Curl,10,115,
10/11/2022,9:16,Biceps Curl,8,115,
10/11/2022,9:16,Biceps Curl,3,115,
10/11/2022,9:16,Biceps Curl,9,115,
10/11/2022,9:16,Biceps Curl,6,145,
10/8/2022,7:55,Biceps Curl,10,130,
10/8/2022,7:55,Biceps Curl,8,130,
10/8/2022,7:55,Biceps Curl,8,130,
10/8/2022,7:44,Assisted Dip Machine,10,150,
10/8/2022,7:44,Assisted Dip Machine,10,150,
10/8/2022,7:44,Assisted Dip Machine,10,150,
10/8/2022,7:44,Assisted Dip Machine,8,165,
10/8/2022,7:44,Assisted Dip Machine,8,165,
10/8/2022,7:44,Assisted Dip Machine,6,180,
10/8/2022,7:30,Pulldown,10,85,
10/8/2022,7:30,Pulldown,10,85,
10/8/2022,7:30,Pulldown,10,100,
10/8/2022,7:30,Pulldown,10,100,
10/8/2022,7:30,Pulldown,8,120,
10/8/2022,7:30,Pulldown,8,120,
10/8/2022,7:30,Pulldown,8,140,
10/8/2022,7:30,Pulldown,8,140,
10/8/2022,7:18,Triceps Extension,30,35,
10/8/2022,7:18,Triceps Extension,15,35,
10/8/2022,7:18,Triceps Extension,10,35,
10/8/2022,7:18,Triceps Extension,12,35,
10/8/2022,7:18,Triceps Extension,12,40,
10/8/2022,7:18,Triceps Extension,8,40,
10/8/2022,7:18,Triceps Extension,12,40,
10/8/2022,7:18,Triceps Extension,12,50,
10/8/2022,7:18,Triceps Extension,9,50,
10/8/2022,7:18,Triceps Extension,10,55,
10/8/2022,7:18,Triceps Extension,5,55,
10/8/2022,7:18,Triceps Extension,10,55,
10/8/2022,7:18,Triceps Extension,5,55,
10/8/2022,7:06,Biceps Curl,15,85,
10/8/2022,7:06,Biceps Curl,15,85,
10/8/2022,7:06,Biceps Curl,10,85,
10/8/2022,7:06,Biceps Curl,8,100,
10/8/2022,7:06,Biceps Curl,11,100,
10/8/2022,7:06,Biceps Curl,10,100,
10/8/2022,7:06,Biceps Curl,8,115,
10/6/2022,11:59,Shoulder Shrug,20,70,
10/6/2022,11:59,Shoulder Shrug,15,70,
10/6/2022,11:59,Shoulder Shrug,15,120,
10/6/2022,11:59,Shoulder Shrug,12,120,
10/6/2022,11:59,Shoulder Shrug,10,160,
10/6/2022,11:59,Shoulder Shrug,11,160,
10/6/2022,11:59,Shoulder Shrug,10,160,
10/6/2022,11:59,Shoulder Shrug,6,210,
10/6/2022,11:59,Shoulder Shrug,7,210,
10/6/2022,11:44,Overhead Machine Press,10,85,
10/6/2022,11:44,Overhead Machine Press,10,85,
10/6/2022,11:44,Overhead Machine Press,10,85,
10/6/2022,11:44,Overhead Machine Press,7,100,
10/6/2022,11:44,Overhead Machine Press,7,100,
10/6/2022,11:27,Standing Calf Raise,20,160,
10/6/2022,11:27,Standing Calf Raise,20,160,
10/6/2022,11:27,Standing Calf Raise,20,190,
10/6/2022,11:27,Standing Calf Raise,20,190,
10/6/2022,11:27,Standing Calf Raise,18,220,
10/6/2022,11:27,Standing Calf Raise,15,220,
10/6/2022,11:27,Standing Calf Raise,20,250,
10/6/2022,11:27,Standing Calf Raise,15,250,
10/6/2022,11:27,Standing Calf Raise,18,280,
10/6/2022,11:27,Standing Calf Raise,20,280,
10/6/2022,11:27,Standing Calf Raise,17,310,
10/5/2022,14:04,Leg Extension,10,70,
10/5/2022,14:04,Leg Extension,10,70,
10/5/2022,14:04,Leg Extension,10,85,
10/5/2022,14:04,Leg Extension,10,85,
10/5/2022,14:04,Leg Extension,10,115,
10/5/2022,14:04,Leg Extension,10,115,
10/5/2022,14:04,Leg Extension,10,115,
10/5/2022,14:04,Leg Extension,10,130,
10/5/2022,14:04,Leg Extension,8,145,
10/5/2022,14:04,Leg Extension,8,160,
10/5/2022,14:04,Leg Extension,8,160,
10/5/2022,14:04,Leg Extension,6,160,
10/5/2022,13:34,Leg Curl,20,70,
10/5/2022,13:34,Leg Curl,15,70,
10/5/2022,13:34,Leg Curl,15,70,
10/5/2022,13:34,Leg Curl,12,85,
10/5/2022,13:34,Leg Curl,10,85,
10/5/2022,13:34,Leg Curl,10,85,
10/5/2022,13:34,Leg Curl,8,85,
10/5/2022,13:34,Leg Curl,8,115,
10/5/2022,13:34,Leg Curl,8,115,
10/5/2022,13:34,Leg Curl,8,145,
10/5/2022,13:34,Leg Curl,8,145,
10/5/2022,13:34,Leg Curl,8,175,
10/5/2022,13:34,Leg Curl,8,175,
10/5/2022,13:34,Leg Curl,8,205,
10/5/2022,13:34,Leg Curl,8,205,
10/5/2022,13:34,Leg Curl,5,235,
10/4/2022,14:29,Biceps Curl,12,145,
10/4/2022,14:29,Biceps Curl,8,145,
10/4/2022,14:29,Biceps Curl,6,145,
10/4/2022,14:29,Biceps Curl,8,145,
10/4/2022,14:29,Biceps Curl,6,145,
10/4/2022,14:03,Assisted Dip Machine,10,150,
10/4/2022,14:03,Assisted Dip Machine,10,150,
10/4/2022,14:03,Assisted Dip Machine,10,165,
10/4/2022,14:03,Assisted Dip Machine,8,165,
10/4/2022,14:03,Assisted Dip Machine,8,180,
10/4/2022,14:03,Assisted Dip Machine,7,180,
10/4/2022,14:03,Assisted Dip Machine,6,195,
10/4/2022,14:03,Assisted Dip Machine,6,195,
10/4/2022,14:03,Assisted Dip Machine,5,210,
10/4/2022,14:03,Assisted Dip Machine,5,210,
10/4/2022,14:03,Assisted Dip Machine,5,230,
10/4/2022,14:03,Assisted Dip Machine,5,230,
10/4/2022,13:39,Seated Cable Rows,10,120,
10/4/2022,13:39,Seated Cable Rows,12,120,
10/4/2022,13:39,Seated Cable Rows,10,140,
10/4/2022,13:39,Seated Cable Rows,10,140,
10/4/2022,13:39,Seated Cable Rows,10,160,
10/4/2022,13:39,Seated Cable Rows,8,160,
10/4/2022,13:39,Seated Cable Rows,8,180,
10/4/2022,13:39,Seated Cable Rows,8,180,
10/4/2022,13:39,Seated Cable Rows,6,200,
10/4/2022,13:39,Seated Cable Rows,6,200,
10/4/2022,13:19,Biceps Curl,15,70,
10/4/2022,13:19,Biceps Curl,12,70,
10/4/2022,13:19,Biceps Curl,15,70,
10/4/2022,13:19,Biceps Curl,10,100,
10/4/2022,13:19,Biceps Curl,8,100,
10/4/2022,13:19,Biceps Curl,13,100,
10/4/2022,13:19,Biceps Curl,10,100,
10/4/2022,13:19,Biceps Curl,10,115,
10/4/2022,13:19,Biceps Curl,10,115,
10/4/2022,13:19,Biceps Curl,10,115,
9/25/2022,9:26,Leg Curl,15,85,
9/25/2022,9:26,Leg Curl,12,85,
9/25/2022,9:26,Leg Curl,10,100,
9/25/2022,9:26,Leg Curl,10,100,
9/25/2022,9:26,Leg Curl,10,130,
9/25/2022,9:26,Leg Curl,10,130,
9/25/2022,9:26,Leg Curl,8,160,
9/25/2022,9:26,Leg Curl,8,160,
9/25/2022,9:26,Leg Curl,8,205,
9/25/2022,9:26,Leg Curl,4,235,
9/25/2022,9:05,Lying Leg Curls,10,105,
9/25/2022,9:05,Lying Leg Curls,10,105,
9/25/2022,9:05,Lying Leg Curls,10,105,
9/25/2022,9:05,Lying Leg Curls,5,130,
9/25/2022,8:52,Overhead Machine Press,10,85,
9/25/2022,8:52,Overhead Machine Press,10,85,
9/25/2022,8:52,Overhead Machine Press,8,85,
9/25/2022,8:52,Overhead Machine Press,8,85,
9/25/2022,8:52,Overhead Machine Press,6,100,
9/25/2022,8:52,Overhead Machine Press,6,100,
9/25/2022,8:52,Overhead Machine Press,5,100,
9/25/2022,8:41,Biceps Curl,18,85,
9/25/2022,8:41,Biceps Curl,10,85,
9/25/2022,8:41,Biceps Curl,10,85,
9/25/2022,8:41,Biceps Curl,8,115,
9/25/2022,8:41,Biceps Curl,13,115,
9/25/2022,8:41,Biceps Curl,8,115,
9/25/2022,8:41,Biceps Curl,5,145,
9/25/2022,8:41,Biceps Curl,5,145,
9/22/2022,12:32,Shoulder Shrug,15,70,
9/22/2022,12:32,Shoulder Shrug,12,70,
9/22/2022,12:32,Shoulder Shrug,12,130,
9/22/2022,12:32,Shoulder Shrug,15,130,
9/22/2022,12:32,Shoulder Shrug,8,160,
9/22/2022,12:32,Shoulder Shrug,12,160,
9/22/2022,12:32,Shoulder Shrug,6,200,
9/22/2022,12:32,Shoulder Shrug,10,200,
9/22/2022,12:32,Shoulder Shrug,6,200,
9/22/2022,12:22,Overhead Machine Press,12,70,
9/22/2022,12:22,Overhead Machine Press,12,70,
9/22/2022,12:22,Overhead Machine Press,10,85,
9/22/2022,12:22,Overhead Machine Press,8,85,
9/22/2022,12:22,Overhead Machine Press,6,85,
9/22/2022,12:22,Overhead Machine Press,8,85,
9/22/2022,12:22,Overhead Machine Press,6,100,
9/22/2022,12:22,Overhead Machine Press,4,100,
9/22/2022,12:02,Standing Calf Raise,15,250,
9/22/2022,12:02,Standing Calf Raise,15,250,
9/22/2022,12:02,Standing Calf Raise,15,250,
9/22/2022,12:02,Standing Calf Raise,15,250,
9/22/2022,12:02,Standing Calf Raise,12,295,
9/22/2022,12:02,Standing Calf Raise,15,295,
9/22/2022,12:02,Standing Calf Raise,10,295,
9/22/2022,12:02,Standing Calf Raise,18,250,
9/22/2022,11:42,Leg Curl,15,85,
9/22/2022,11:42,Leg Curl,10,85,
9/22/2022,11:42,Leg Curl,12,85,
9/22/2022,11:42,Leg Curl,6,115,
9/22/2022,11:42,Leg Curl,6,115,
9/22/2022,11:42,Leg Curl,6,145,
9/22/2022,11:42,Leg Curl,6,145,
9/22/2022,11:42,Leg Curl,6,145,
9/22/2022,11:42,Leg Curl,6,175,
9/22/2022,11:42,Leg Curl,6,175,
9/22/2022,11:42,Leg Curl,6,205,
9/22/2022,11:42,Leg Curl,6,205,
9/21/2022,13:16,Leg Curl,12,70,
9/21/2022,13:16,Leg Curl,15,70,
9/21/2022,13:16,Leg Curl,10,100,
9/21/2022,13:07,Biceps Curl,15,85,
9/21/2022,13:07,Biceps Curl,15,85,
9/21/2022,13:07,Biceps Curl,10,100,
9/21/2022,13:07,Biceps Curl,10,100,
9/21/2022,13:07,Biceps Curl,8,100,
9/21/2022,13:07,Biceps Curl,8,100,
9/21/2022,13:07,Biceps Curl,4,100,
9/21/2022,12:51,Triceps Extension,25,35,
9/21/2022,12:51,Triceps Extension,15,35,
9/21/2022,12:51,Triceps Extension,25,35,
9/21/2022,12:51,Triceps Extension,15,35,
9/21/2022,12:51,Triceps Extension,12,50,
9/21/2022,12:51,Triceps Extension,20,50,
9/21/2022,12:51,Triceps Extension,21,50,
9/21/2022,12:51,Triceps Extension,14,50,
9/21/2022,12:51,Triceps Extension,5,65,
9/21/2022,12:51,Triceps Extension,7,65,
9/21/2022,12:51,Triceps Extension,8,65,
9/20/2022,13:52,Biceps Curl,9,160,
9/20/2022,13:52,Biceps Curl,5,160,
9/20/2022,13:33,Assisted Dip Machine,8,150,
9/20/2022,13:33,Assisted Dip Machine,10,150,
9/20/2022,13:33,Assisted Dip Machine,8,165,
9/20/2022,13:33,Assisted Dip Machine,8,165,
9/20/2022,13:33,Assisted Dip Machine,8,180,
9/20/2022,13:33,Assisted Dip Machine,8,180,
9/20/2022,13:33,Assisted Dip Machine,6,195,
9/20/2022,13:33,Assisted Dip Machine,6,195,
9/20/2022,13:33,Assisted Dip Machine,6,195,
9/20/2022,13:18,Seated Cable Rows,10,100,
9/20/2022,13:18,Seated Cable Rows,10,100,
9/20/2022,13:18,Seated Cable Rows,10,140,
9/20/2022,13:18,Seated Cable Rows,10,140,
9/20/2022,13:18,Seated Cable Rows,10,180,
9/20/2022,13:18,Seated Cable Rows,8,180,
9/20/2022,13:18,Seated Cable Rows,4,220,
9/20/2022,13:11,Bench Press,9,70,
9/20/2022,13:11,Bench Press,9,70,
9/20/2022,13:11,Bench Press,8,70,
9/20/2022,13:11,Bench Press,6,85,
9/20/2022,13:11,Bench Press,7,85,
9/20/2022,13:07,Bench Press,10,40,
9/20/2022,13:07,Bench Press,12,55,
9/20/2022,13:07,Bench Press,10,55,
9/20/2022,13:07,Bench Press,10,70,
9/20/2022,12:52,Biceps Curl,15,85,
9/20/2022,12:52,Biceps Curl,12,85,
9/20/2022,12:52,Biceps Curl,8,85,
9/20/2022,12:52,Biceps Curl,10,115,
9/20/2022,12:52,Biceps Curl,8,115,
9/20/2022,12:52,Biceps Curl,10,115,
9/20/2022,12:52,Biceps Curl,8,115,
9/20/2022,12:52,Biceps Curl,8,145,
9/20/2022,12:52,Biceps Curl,6,145,
9/18/2022,9:59,Leg Extension,16,70,
9/18/2022,9:59,Leg Extension,10,70,
9/18/2022,9:59,Leg Extension,15,85,
9/18/2022,9:59,Leg Extension,15,85,
9/18/2022,9:36,Leg Curl,15,70,
9/18/2022,9:36,Leg Curl,15,70,
9/18/2022,9:36,Leg Curl,15,70,
9/18/2022,9:36,Leg Curl,6,100,
9/18/2022,9:36,Leg Curl,6,115,
9/18/2022,9:36,Leg Curl,6,145,
9/18/2022,9:36,Leg Curl,6,160,
9/18/2022,9:36,Leg Curl,6,175,
9/18/2022,9:36,Leg Curl,6,190,
9/18/2022,9:36,Leg Curl,6,205,
9/18/2022,9:36,Leg Curl,4,220,
9/18/2022,9:36,Leg Curl,4,220,
9/18/2022,9:16,Shoulder Shrug,20,70,
9/18/2022,9:16,Shoulder Shrug,10,70,
9/18/2022,9:16,Shoulder Shrug,12,110,
9/18/2022,9:16,Shoulder Shrug,10,110,
9/18/2022,9:16,Shoulder Shrug,10,160,
9/18/2022,9:16,Shoulder Shrug,10,160,
9/18/2022,9:16,Shoulder Shrug,10,160,
9/18/2022,8:57,Overhead Machine Press,12,70,
9/18/2022,8:57,Overhead Machine Press,10,70,
9/18/2022,8:57,Overhead Machine Press,7,70,
9/18/2022,8:57,Overhead Machine Press,11,85,
9/18/2022,8:57,Overhead Machine Press,6,85,
9/18/2022,8:57,Overhead Machine Press,6,85,
9/18/2022,8:57,Overhead Machine Press,6,85,
9/18/2022,8:57,Overhead Machine Press,6,85,
9/18/2022,8:57,Overhead Machine Press,6,85,
9/18/2022,8:46,Biceps Curl,25,85,
9/18/2022,8:46,Biceps Curl,17,85,
9/18/2022,8:46,Biceps Curl,11,115,
9/18/2022,8:46,Biceps Curl,11,115,
9/18/2022,8:46,Biceps Curl,8,115,
9/18/2022,8:46,Biceps Curl,6,130,
9/18/2022,8:46,Biceps Curl,8,130,
9/18/2022,8:46,Biceps Curl,6,130,
9/18/2022,8:46,Biceps Curl,3,145,
9/17/2022,9:43,Biceps Curl,10,160,
9/17/2022,9:43,Biceps Curl,6,160,
9/17/2022,9:33,Assisted Dip Machine,12,150,
9/17/2022,9:33,Assisted Dip Machine,10,150,
9/17/2022,9:33,Assisted Dip Machine,10,150,
9/17/2022,9:33,Assisted Dip Machine,7,165,
9/17/2022,9:33,Assisted Dip Machine,7,165,
9/17/2022,8:54,Triceps Extension,30,35,
9/17/2022,8:54,Triceps Extension,27,35,
9/17/2022,8:54,Triceps Extension,15,50,
9/17/2022,8:54,Triceps Extension,15,50,
9/17/2022,8:54,Triceps Extension,15,50,
9/17/2022,8:54,Triceps Extension,12,50,
9/17/2022,8:54,Triceps Extension,12,50,
9/17/2022,8:54,Triceps Extension,12,65,
9/17/2022,8:54,Triceps Extension,11,65,
9/17/2022,8:54,Triceps Extension,8,65,
9/17/2022,8:54,Triceps Extension,12,50,
9/17/2022,8:54,Triceps Extension,15,35,
9/17/2022,8:54,Triceps Extension,25,35,
9/17/2022,8:44,Biceps Curl,25,70,
9/17/2022,8:44,Biceps Curl,25,85,
9/17/2022,8:44,Biceps Curl,10,85,
9/17/2022,8:44,Biceps Curl,12,85,
9/17/2022,8:44,Biceps Curl,12,15,
9/17/2022,8:44,Biceps Curl,12,100,
9/17/2022,8:44,Biceps Curl,15,100,
9/15/2022,13:41,Standing Calf Raise,20,160,
9/15/2022,13:41,Standing Calf Raise,16,160,
9/15/2022,13:41,Standing Calf Raise,20,160,
9/15/2022,13:41,Standing Calf Raise,20,160,
9/15/2022,13:41,Standing Calf Raise,20,30,
9/15/2022,13:41,Standing Calf Raise,20,190,
9/15/2022,13:41,Standing Calf Raise,15,190,
9/15/2022,13:41,Standing Calf Raise,10,220,
9/15/2022,13:41,Standing Calf Raise,12,220,
9/15/2022,13:41,Standing Calf Raise,14,220,
9/15/2022,13:41,Standing Calf Raise,15,220,
9/15/2022,13:27,Shoulder Shrug,13,70,
9/15/2022,13:27,Shoulder Shrug,12,70,
9/15/2022,13:27,Shoulder Shrug,10,120,
9/15/2022,13:27,Shoulder Shrug,10,120,
9/15/2022,13:27,Shoulder Shrug,10,160,
9/15/2022,13:27,Shoulder Shrug,10,160,
9/15/2022,13:27,Shoulder Shrug,8,160,
9/15/2022,13:27,Shoulder Shrug,10,160,
9/15/2022,13:03,Overhead Machine Press,10,55,
9/15/2022,13:03,Overhead Machine Press,10,70,
9/15/2022,13:03,Overhead Machine Press,10,70,
9/15/2022,13:03,Overhead Machine Press,7,70,
9/15/2022,13:03,Overhead Machine Press,7,70,
9/15/2022,13:03,Overhead Machine Press,8,70,
9/15/2022,13:03,Overhead Machine Press,7,100,
9/15/2022,13:03,Overhead Machine Press,10,100,
9/15/2022,13:03,Overhead Machine Press,10,100,
9/14/2022,14:13,Leg Curl,20,70,
9/14/2022,14:13,Leg Curl,20,70,
9/14/2022,14:13,Leg Curl,10,70,
9/14/2022,14:13,Leg Curl,15,70,
9/14/2022,14:13,Leg Curl,12,100,
9/14/2022,14:13,Leg Curl,10,100,
9/14/2022,14:13,Leg Curl,12,100,
9/14/2022,14:13,Leg Curl,10,130,
9/14/2022,14:13,Leg Curl,20,130,
9/14/2022,13:46,Triceps Extension,26,40,
9/14/2022,13:46,Triceps Extension,16,40,
9/14/2022,13:46,Triceps Extension,15,40,
9/14/2022,13:46,Triceps Extension,28,40,
9/14/2022,13:46,Triceps Extension,12,55,
9/14/2022,13:46,Triceps Extension,20,55,
9/14/2022,13:46,Triceps Extension,14,70,
9/14/2022,13:46,Triceps Extension,8,70,
9/14/2022,13:31,Biceps Curl,20,70,
9/14/2022,13:31,Biceps Curl,12,70,
9/14/2022,13:31,Biceps Curl,15,70,
9/14/2022,13:31,Biceps Curl,12,100,
9/14/2022,13:31,Biceps Curl,12,100,
9/14/2022,13:31,Biceps Curl,13,100,
9/14/2022,13:31,Biceps Curl,15,130,
9/14/2022,13:31,Biceps Curl,7,130,
9/11/2022,8:59,Leg Curl,20,70,
9/11/2022,8:59,Leg Curl,20,70,
